ticker,company_name,quarter,date,fiscal_year,fiscal_quarter,word_count,source,collection_date
D,D Inc.,Q2 2024,2024-07-31,2024,2,211,SYNTHETIC,2026-03-28
D,D Inc.,Q3 2024,2024-10-31,2024,3,208,SYNTHETIC,2026-03-28
D,D Inc.,Q4 2024,2025-01-31,2024,4,208,SYNTHETIC,2026-03-28
DOW,DOW Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
DOW,DOW Inc.,Q3 2024,2024-10-31,2024,3,202,SYNTHETIC,2026-03-28
DOW,DOW Inc.,Q4 2024,2025-01-31,2024,4,235,SYNTHETIC,2026-03-28
ELV,ELV Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
ELV,ELV Inc.,Q3 2024,2024-10-31,2024,3,242,SYNTHETIC,2026-03-28
ELV,ELV Inc.,Q4 2024,2025-01-31,2024,4,190,SYNTHETIC,2026-03-28
EME,EME Inc.,Q2 2024,2024-07-31,2024,2,189,SYNTHETIC,2026-03-28
EME,EME Inc.,Q3 2024,2024-10-31,2024,3,180,SYNTHETIC,2026-03-28
EME,EME Inc.,Q4 2024,2025-01-31,2024,4,206,SYNTHETIC,2026-03-28
EQT,EQT Inc.,Q2 2024,2024-07-31,2024,2,237,SYNTHETIC,2026-03-28
EQT,EQT Inc.,Q3 2024,2024-10-31,2024,3,197,SYNTHETIC,2026-03-28
EQT,EQT Inc.,Q4 2024,2025-01-31,2024,4,226,SYNTHETIC,2026-03-28
DD,DD Inc.,Q2 2024,2024-07-31,2024,2,208,SYNTHETIC,2026-03-28
DD,DD Inc.,Q3 2024,2024-10-31,2024,3,195,SYNTHETIC,2026-03-28
DD,DD Inc.,Q4 2024,2025-01-31,2024,4,234,SYNTHETIC,2026-03-28
SATS,SATS Inc.,Q2 2024,2024-07-31,2024,2,211,SYNTHETIC,2026-03-28
SATS,SATS Inc.,Q3 2024,2024-10-31,2024,3,189,SYNTHETIC,2026-03-28
SATS,SATS Inc.,Q4 2024,2025-01-31,2024,4,204,SYNTHETIC,2026-03-28
EIX,EIX Inc.,Q2 2024,2024-07-31,2024,2,234,SYNTHETIC,2026-03-28
EIX,EIX Inc.,Q3 2024,2024-10-31,2024,3,204,SYNTHETIC,2026-03-28
EIX,EIX Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
LYV,LYV Inc.,Q2 2024,2024-07-31,2024,2,215,SYNTHETIC,2026-03-28
LYV,LYV Inc.,Q3 2024,2024-10-31,2024,3,244,SYNTHETIC,2026-03-28
LYV,LYV Inc.,Q4 2024,2025-01-31,2024,4,172,SYNTHETIC,2026-03-28
MPC,MPC Inc.,Q2 2024,2024-07-31,2024,2,180,SYNTHETIC,2026-03-28
MPC,MPC Inc.,Q3 2024,2024-10-31,2024,3,190,SYNTHETIC,2026-03-28
MPC,MPC Inc.,Q4 2024,2025-01-31,2024,4,195,SYNTHETIC,2026-03-28
MLM,MLM Inc.,Q2 2024,2024-07-31,2024,2,204,SYNTHETIC,2026-03-28
MLM,MLM Inc.,Q3 2024,2024-10-31,2024,3,245,SYNTHETIC,2026-03-28
MLM,MLM Inc.,Q4 2024,2025-01-31,2024,4,203,SYNTHETIC,2026-03-28
LLY,LLY Inc.,Q2 2024,2024-07-31,2024,2,180,SYNTHETIC,2026-03-28
LLY,LLY Inc.,Q3 2024,2024-10-31,2024,3,246,SYNTHETIC,2026-03-28
LLY,LLY Inc.,Q4 2024,2025-01-31,2024,4,234,SYNTHETIC,2026-03-28
LIN,LIN Inc.,Q2 2024,2024-07-31,2024,2,226,SYNTHETIC,2026-03-28
LIN,LIN Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
LIN,LIN Inc.,Q4 2024,2025-01-31,2024,4,203,SYNTHETIC,2026-03-28
IVZ,IVZ Inc.,Q2 2024,2024-07-31,2024,2,179,SYNTHETIC,2026-03-28
IVZ,IVZ Inc.,Q3 2024,2024-10-31,2024,3,253,SYNTHETIC,2026-03-28
IVZ,IVZ Inc.,Q4 2024,2025-01-31,2024,4,244,SYNTHETIC,2026-03-28
IR,IR Inc.,Q2 2024,2024-07-31,2024,2,172,SYNTHETIC,2026-03-28
IR,IR Inc.,Q3 2024,2024-10-31,2024,3,246,SYNTHETIC,2026-03-28
IR,IR Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
PODD,PODD Inc.,Q2 2024,2024-07-31,2024,2,207,SYNTHETIC,2026-03-28
PODD,PODD Inc.,Q3 2024,2024-10-31,2024,3,253,SYNTHETIC,2026-03-28
PODD,PODD Inc.,Q4 2024,2025-01-31,2024,4,181,SYNTHETIC,2026-03-28
KVUE,KVUE Inc.,Q2 2024,2024-07-31,2024,2,206,SYNTHETIC,2026-03-28
KVUE,KVUE Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
KVUE,KVUE Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
IP,IP Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
IP,IP Inc.,Q3 2024,2024-10-31,2024,3,197,SYNTHETIC,2026-03-28
IP,IP Inc.,Q4 2024,2025-01-31,2024,4,253,SYNTHETIC,2026-03-28
INTU,INTU Inc.,Q2 2024,2024-07-31,2024,2,244,SYNTHETIC,2026-03-28
INTU,INTU Inc.,Q3 2024,2024-10-31,2024,3,226,SYNTHETIC,2026-03-28
INTU,INTU Inc.,Q4 2024,2025-01-31,2024,4,202,SYNTHETIC,2026-03-28
DOC,DOC Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
DOC,DOC Inc.,Q3 2024,2024-10-31,2024,3,215,SYNTHETIC,2026-03-28
DOC,DOC Inc.,Q4 2024,2025-01-31,2024,4,190,SYNTHETIC,2026-03-28
GIS,GIS Inc.,Q3 2024,2024-10-31,2024,3,190,SYNTHETIC,2026-03-28
HWM,HWM Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
HWM,HWM Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
HWM,HWM Inc.,Q4 2024,2025-01-31,2024,4,182,SYNTHETIC,2026-03-28
XOM,XOM Inc.,Q2 2024,2024-07-31,2024,2,246,SYNTHETIC,2026-03-28
XOM,XOM Inc.,Q3 2024,2024-10-31,2024,3,233,SYNTHETIC,2026-03-28
XOM,XOM Inc.,Q4 2024,2025-01-31,2024,4,234,SYNTHETIC,2026-03-28
EQIX,EQIX Inc.,Q2 2024,2024-07-31,2024,2,188,SYNTHETIC,2026-03-28
EQIX,EQIX Inc.,Q3 2024,2024-10-31,2024,3,246,SYNTHETIC,2026-03-28
EQIX,EQIX Inc.,Q4 2024,2025-01-31,2024,4,172,SYNTHETIC,2026-03-28
EQR,EQR Inc.,Q2 2024,2024-07-31,2024,2,208,SYNTHETIC,2026-03-28
EQR,EQR Inc.,Q3 2024,2024-10-31,2024,3,179,SYNTHETIC,2026-03-28
EQR,EQR Inc.,Q4 2024,2025-01-31,2024,4,233,SYNTHETIC,2026-03-28
ESS,ESS Inc.,Q2 2024,2024-07-31,2024,2,207,SYNTHETIC,2026-03-28
ESS,ESS Inc.,Q3 2024,2024-10-31,2024,3,215,SYNTHETIC,2026-03-28
ESS,ESS Inc.,Q4 2024,2025-01-31,2024,4,203,SYNTHETIC,2026-03-28
DTE,DTE Inc.,Q2 2024,2024-07-31,2024,2,197,SYNTHETIC,2026-03-28
DTE,DTE Inc.,Q3 2024,2024-10-31,2024,3,207,SYNTHETIC,2026-03-28
DTE,DTE Inc.,Q4 2024,2025-01-31,2024,4,190,SYNTHETIC,2026-03-28
EVRG,EVRG Inc.,Q2 2024,2024-07-31,2024,2,226,SYNTHETIC,2026-03-28
EVRG,EVRG Inc.,Q3 2024,2024-10-31,2024,3,245,SYNTHETIC,2026-03-28
EVRG,EVRG Inc.,Q4 2024,2025-01-31,2024,4,182,SYNTHETIC,2026-03-28
ES,ES Inc.,Q2 2024,2024-07-31,2024,2,195,SYNTHETIC,2026-03-28
ES,ES Inc.,Q3 2024,2024-10-31,2024,3,234,SYNTHETIC,2026-03-28
ES,ES Inc.,Q4 2024,2025-01-31,2024,4,245,SYNTHETIC,2026-03-28
FITB,FITB Inc.,Q2 2024,2024-07-31,2024,2,242,SYNTHETIC,2026-03-28
FITB,FITB Inc.,Q3 2024,2024-10-31,2024,3,235,SYNTHETIC,2026-03-28
FITB,FITB Inc.,Q4 2024,2025-01-31,2024,4,234,SYNTHETIC,2026-03-28
EXPD,EXPD Inc.,Q2 2024,2024-07-31,2024,2,190,SYNTHETIC,2026-03-28
EXPD,EXPD Inc.,Q3 2024,2024-10-31,2024,3,227,SYNTHETIC,2026-03-28
EXPD,EXPD Inc.,Q4 2024,2025-01-31,2024,4,181,SYNTHETIC,2026-03-28
PNW,PNW Inc.,Q2 2024,2024-07-31,2024,2,179,SYNTHETIC,2026-03-28
PNW,PNW Inc.,Q3 2024,2024-10-31,2024,3,245,SYNTHETIC,2026-03-28
PNW,PNW Inc.,Q4 2024,2025-01-31,2024,4,253,SYNTHETIC,2026-03-28
POOL,POOL Inc.,Q2 2024,2024-07-31,2024,2,188,SYNTHETIC,2026-03-28
POOL,POOL Inc.,Q3 2024,2024-10-31,2024,3,190,SYNTHETIC,2026-03-28
POOL,POOL Inc.,Q4 2024,2025-01-31,2024,4,206,SYNTHETIC,2026-03-28
EXPE,EXPE Inc.,Q2 2024,2024-07-31,2024,2,244,SYNTHETIC,2026-03-28
EXPE,EXPE Inc.,Q3 2024,2024-10-31,2024,3,233,SYNTHETIC,2026-03-28
EXPE,EXPE Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
PPL,PPL Inc.,Q2 2024,2024-07-31,2024,2,189,SYNTHETIC,2026-03-28
PPL,PPL Inc.,Q3 2024,2024-10-31,2024,3,208,SYNTHETIC,2026-03-28
PPL,PPL Inc.,Q4 2024,2025-01-31,2024,4,242,SYNTHETIC,2026-03-28
PGR,PGR Inc.,Q2 2024,2024-07-31,2024,2,189,SYNTHETIC,2026-03-28
PGR,PGR Inc.,Q3 2024,2024-10-31,2024,3,203,SYNTHETIC,2026-03-28
PGR,PGR Inc.,Q4 2024,2025-01-31,2024,4,190,SYNTHETIC,2026-03-28
JBL,JBL Inc.,Q2 2024,2024-07-31,2024,2,180,SYNTHETIC,2026-03-28
JBL,JBL Inc.,Q3 2024,2024-10-31,2024,3,208,SYNTHETIC,2026-03-28
JBL,JBL Inc.,Q4 2024,2025-01-31,2024,4,172,SYNTHETIC,2026-03-28
O,O Inc.,Q2 2024,2024-07-31,2024,2,195,SYNTHETIC,2026-03-28
O,O Inc.,Q3 2024,2024-10-31,2024,3,180,SYNTHETIC,2026-03-28
O,O Inc.,Q4 2024,2025-01-31,2024,4,211,SYNTHETIC,2026-03-28
REGN,REGN Inc.,Q2 2024,2024-07-31,2024,2,189,SYNTHETIC,2026-03-28
REGN,REGN Inc.,Q3 2024,2024-10-31,2024,3,189,SYNTHETIC,2026-03-28
REGN,REGN Inc.,Q4 2024,2025-01-31,2024,4,190,SYNTHETIC,2026-03-28
PLD,PLD Inc.,Q2 2024,2024-07-31,2024,2,197,SYNTHETIC,2026-03-28
PLD,PLD Inc.,Q3 2024,2024-10-31,2024,3,195,SYNTHETIC,2026-03-28
PLD,PLD Inc.,Q4 2024,2025-01-31,2024,4,243,SYNTHETIC,2026-03-28
PEG,PEG Inc.,Q2 2024,2024-07-31,2024,2,226,SYNTHETIC,2026-03-28
PEG,PEG Inc.,Q3 2024,2024-10-31,2024,3,244,SYNTHETIC,2026-03-28
PEG,PEG Inc.,Q4 2024,2025-01-31,2024,4,211,SYNTHETIC,2026-03-28
PPG,PPG Inc.,Q2 2024,2024-07-31,2024,2,197,SYNTHETIC,2026-03-28
PPG,PPG Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
PPG,PPG Inc.,Q4 2024,2025-01-31,2024,4,203,SYNTHETIC,2026-03-28
PTC,PTC Inc.,Q2 2024,2024-07-31,2024,2,180,SYNTHETIC,2026-03-28
PTC,PTC Inc.,Q3 2024,2024-10-31,2024,3,237,SYNTHETIC,2026-03-28
PTC,PTC Inc.,Q4 2024,2025-01-31,2024,4,207,SYNTHETIC,2026-03-28
RVTY,RVTY Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
RVTY,RVTY Inc.,Q3 2024,2024-10-31,2024,3,226,SYNTHETIC,2026-03-28
RVTY,RVTY Inc.,Q4 2024,2025-01-31,2024,4,180,SYNTHETIC,2026-03-28
RMD,RMD Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
RMD,RMD Inc.,Q3 2024,2024-10-31,2024,3,247,SYNTHETIC,2026-03-28
RMD,RMD Inc.,Q4 2024,2025-01-31,2024,4,204,SYNTHETIC,2026-03-28
ROP,ROP Inc.,Q2 2024,2024-07-31,2024,2,244,SYNTHETIC,2026-03-28
ROP,ROP Inc.,Q3 2024,2024-10-31,2024,3,208,SYNTHETIC,2026-03-28
ROP,ROP Inc.,Q4 2024,2025-01-31,2024,4,253,SYNTHETIC,2026-03-28
RL,RL Inc.,Q2 2024,2024-07-31,2024,2,207,SYNTHETIC,2026-03-28
RL,RL Inc.,Q3 2024,2024-10-31,2024,3,180,SYNTHETIC,2026-03-28
RL,RL Inc.,Q4 2024,2025-01-31,2024,4,246,SYNTHETIC,2026-03-28
RJF,RJF Inc.,Q2 2024,2024-07-31,2024,2,209,SYNTHETIC,2026-03-28
RJF,RJF Inc.,Q3 2024,2024-10-31,2024,3,253,SYNTHETIC,2026-03-28
RJF,RJF Inc.,Q4 2024,2025-01-31,2024,4,246,SYNTHETIC,2026-03-28
ROK,ROK Inc.,Q2 2024,2024-07-31,2024,2,180,SYNTHETIC,2026-03-28
ROK,ROK Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
ROK,ROK Inc.,Q4 2024,2025-01-31,2024,4,181,SYNTHETIC,2026-03-28
GDDY,GDDY Inc.,Q2 2024,2024-07-31,2024,2,204,SYNTHETIC,2026-03-28
GDDY,GDDY Inc.,Q3 2024,2024-10-31,2024,3,226,SYNTHETIC,2026-03-28
GDDY,GDDY Inc.,Q4 2024,2025-01-31,2024,4,215,SYNTHETIC,2026-03-28
FCX,FCX Inc.,Q2 2024,2024-07-31,2024,2,215,SYNTHETIC,2026-03-28
FCX,FCX Inc.,Q3 2024,2024-10-31,2024,3,235,SYNTHETIC,2026-03-28
FCX,FCX Inc.,Q4 2024,2025-01-31,2024,4,209,SYNTHETIC,2026-03-28
IT,IT Inc.,Q2 2024,2024-07-31,2024,2,244,SYNTHETIC,2026-03-28
IT,IT Inc.,Q3 2024,2024-10-31,2024,3,179,SYNTHETIC,2026-03-28
IT,IT Inc.,Q4 2024,2025-01-31,2024,4,244,SYNTHETIC,2026-03-28
GEHC,GEHC Inc.,Q2 2024,2024-07-31,2024,2,188,SYNTHETIC,2026-03-28
GEHC,GEHC Inc.,Q3 2024,2024-10-31,2024,3,211,SYNTHETIC,2026-03-28
GEHC,GEHC Inc.,Q4 2024,2025-01-31,2024,4,204,SYNTHETIC,2026-03-28
GNRC,GNRC Inc.,Q2 2024,2024-07-31,2024,2,235,SYNTHETIC,2026-03-28
GNRC,GNRC Inc.,Q3 2024,2024-10-31,2024,3,189,SYNTHETIC,2026-03-28
GNRC,GNRC Inc.,Q4 2024,2025-01-31,2024,4,244,SYNTHETIC,2026-03-28
APA,APA Inc.,Q2 2024,2024-07-31,2024,2,245,SYNTHETIC,2026-03-28
APA,APA Inc.,Q3 2024,2024-10-31,2024,3,190,SYNTHETIC,2026-03-28
APA,APA Inc.,Q4 2024,2025-01-31,2024,4,233,SYNTHETIC,2026-03-28
APP,APP Inc.,Q2 2024,2024-07-31,2024,2,188,SYNTHETIC,2026-03-28
APP,APP Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
APP,APP Inc.,Q4 2024,2025-01-31,2024,4,206,SYNTHETIC,2026-03-28
AES,AES Inc.,Q2 2024,2024-07-31,2024,2,199,SYNTHETIC,2026-03-28
AES,AES Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
AES,AES Inc.,Q4 2024,2025-01-31,2024,4,246,SYNTHETIC,2026-03-28
APTV,APTV Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
APTV,APTV Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
APTV,APTV Inc.,Q4 2024,2025-01-31,2024,4,195,SYNTHETIC,2026-03-28
AIZ,AIZ Inc.,Q2 2024,2024-07-31,2024,2,190,SYNTHETIC,2026-03-28
AIZ,AIZ Inc.,Q3 2024,2024-10-31,2024,3,208,SYNTHETIC,2026-03-28
AIZ,AIZ Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
WELL,WELL Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
WELL,WELL Inc.,Q3 2024,2024-10-31,2024,3,189,SYNTHETIC,2026-03-28
WELL,WELL Inc.,Q4 2024,2025-01-31,2024,4,233,SYNTHETIC,2026-03-28
VICI,VICI Inc.,Q2 2024,2024-07-31,2024,2,245,SYNTHETIC,2026-03-28
VICI,VICI Inc.,Q3 2024,2024-10-31,2024,3,182,SYNTHETIC,2026-03-28
VICI,VICI Inc.,Q4 2024,2025-01-31,2024,4,215,SYNTHETIC,2026-03-28
VST,VST Inc.,Q2 2024,2024-07-31,2024,2,253,SYNTHETIC,2026-03-28
VST,VST Inc.,Q3 2024,2024-10-31,2024,3,195,SYNTHETIC,2026-03-28
VST,VST Inc.,Q4 2024,2025-01-31,2024,4,244,SYNTHETIC,2026-03-28
VRSK,VRSK Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
VRSK,VRSK Inc.,Q3 2024,2024-10-31,2024,3,207,SYNTHETIC,2026-03-28
VRSK,VRSK Inc.,Q4 2024,2025-01-31,2024,4,204,SYNTHETIC,2026-03-28
VRTX,VRTX Inc.,Q2 2024,2024-07-31,2024,2,237,SYNTHETIC,2026-03-28
VRTX,VRTX Inc.,Q3 2024,2024-10-31,2024,3,253,SYNTHETIC,2026-03-28
VRTX,VRTX Inc.,Q4 2024,2025-01-31,2024,4,235,SYNTHETIC,2026-03-28
WMB,WMB Inc.,Q2 2024,2024-07-31,2024,2,190,SYNTHETIC,2026-03-28
WMB,WMB Inc.,Q3 2024,2024-10-31,2024,3,234,SYNTHETIC,2026-03-28
WMB,WMB Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
WTW,WTW Inc.,Q2 2024,2024-07-31,2024,2,180,SYNTHETIC,2026-03-28
WTW,WTW Inc.,Q3 2024,2024-10-31,2024,3,195,SYNTHETIC,2026-03-28
WTW,WTW Inc.,Q4 2024,2025-01-31,2024,4,242,SYNTHETIC,2026-03-28
ALLE,ALLE Inc.,Q2 2024,2024-07-31,2024,2,216,SYNTHETIC,2026-03-28
ALLE,ALLE Inc.,Q3 2024,2024-10-31,2024,3,195,SYNTHETIC,2026-03-28
ALLE,ALLE Inc.,Q4 2024,2025-01-31,2024,4,197,SYNTHETIC,2026-03-28
WM,WM Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
WM,WM Inc.,Q3 2024,2024-10-31,2024,3,189,SYNTHETIC,2026-03-28
WM,WM Inc.,Q4 2024,2025-01-31,2024,4,226,SYNTHETIC,2026-03-28
TRGP,TRGP Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
TRGP,TRGP Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
TRGP,TRGP Inc.,Q4 2024,2025-01-31,2024,4,204,SYNTHETIC,2026-03-28
TDY,TDY Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
TDY,TDY Inc.,Q3 2024,2024-10-31,2024,3,237,SYNTHETIC,2026-03-28
TDY,TDY Inc.,Q4 2024,2025-01-31,2024,4,211,SYNTHETIC,2026-03-28
TXT,TXT Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
TXT,TXT Inc.,Q3 2024,2024-10-31,2024,3,245,SYNTHETIC,2026-03-28
TXT,TXT Inc.,Q4 2024,2025-01-31,2024,4,215,SYNTHETIC,2026-03-28
TKO,TKO Inc.,Q2 2024,2024-07-31,2024,2,244,SYNTHETIC,2026-03-28
TKO,TKO Inc.,Q3 2024,2024-10-31,2024,3,202,SYNTHETIC,2026-03-28
TKO,TKO Inc.,Q4 2024,2025-01-31,2024,4,234,SYNTHETIC,2026-03-28
ULTA,ULTA Inc.,Q2 2024,2024-07-31,2024,2,179,SYNTHETIC,2026-03-28
ULTA,ULTA Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
ULTA,ULTA Inc.,Q4 2024,2025-01-31,2024,4,195,SYNTHETIC,2026-03-28
UNP,UNP Inc.,Q2 2024,2024-07-31,2024,2,195,SYNTHETIC,2026-03-28
UNP,UNP Inc.,Q3 2024,2024-10-31,2024,3,179,SYNTHETIC,2026-03-28
UNP,UNP Inc.,Q4 2024,2025-01-31,2024,4,208,SYNTHETIC,2026-03-28
TDG,TDG Inc.,Q2 2024,2024-07-31,2024,2,235,SYNTHETIC,2026-03-28
TDG,TDG Inc.,Q3 2024,2024-10-31,2024,3,204,SYNTHETIC,2026-03-28
TDG,TDG Inc.,Q4 2024,2025-01-31,2024,4,233,SYNTHETIC,2026-03-28
XYL,XYL Inc.,Q2 2024,2024-07-31,2024,2,237,SYNTHETIC,2026-03-28
XYL,XYL Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
XYL,XYL Inc.,Q4 2024,2025-01-31,2024,4,195,SYNTHETIC,2026-03-28
WYNN,WYNN Inc.,Q2 2024,2024-07-31,2024,2,253,SYNTHETIC,2026-03-28
WYNN,WYNN Inc.,Q3 2024,2024-10-31,2024,3,179,SYNTHETIC,2026-03-28
WYNN,WYNN Inc.,Q4 2024,2025-01-31,2024,4,234,SYNTHETIC,2026-03-28
APD,APD Inc.,Q2 2024,2024-07-31,2024,2,179,SYNTHETIC,2026-03-28
APD,APD Inc.,Q3 2024,2024-10-31,2024,3,189,SYNTHETIC,2026-03-28
APD,APD Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
ARE,ARE Inc.,Q2 2024,2024-07-31,2024,2,246,SYNTHETIC,2026-03-28
ARE,ARE Inc.,Q3 2024,2024-10-31,2024,3,211,SYNTHETIC,2026-03-28
ARE,ARE Inc.,Q4 2024,2025-01-31,2024,4,181,SYNTHETIC,2026-03-28
ALB,ALB Inc.,Q2 2024,2024-07-31,2024,2,204,SYNTHETIC,2026-03-28
ALB,ALB Inc.,Q3 2024,2024-10-31,2024,3,207,SYNTHETIC,2026-03-28
ALB,ALB Inc.,Q4 2024,2025-01-31,2024,4,197,SYNTHETIC,2026-03-28
UDR,UDR Inc.,Q2 2024,2024-07-31,2024,2,197,SYNTHETIC,2026-03-28
UDR,UDR Inc.,Q3 2024,2024-10-31,2024,3,199,SYNTHETIC,2026-03-28
UDR,UDR Inc.,Q4 2024,2025-01-31,2024,4,245,SYNTHETIC,2026-03-28
UAL,UAL Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
UAL,UAL Inc.,Q3 2024,2024-10-31,2024,3,204,SYNTHETIC,2026-03-28
UAL,UAL Inc.,Q4 2024,2025-01-31,2024,4,182,SYNTHETIC,2026-03-28
TRMB,TRMB Inc.,Q2 2024,2024-07-31,2024,2,233,SYNTHETIC,2026-03-28
TRMB,TRMB Inc.,Q3 2024,2024-10-31,2024,3,211,SYNTHETIC,2026-03-28
TRMB,TRMB Inc.,Q4 2024,2025-01-31,2024,4,226,SYNTHETIC,2026-03-28
TFC,TFC Inc.,Q2 2024,2024-07-31,2024,2,190,SYNTHETIC,2026-03-28
TFC,TFC Inc.,Q3 2024,2024-10-31,2024,3,235,SYNTHETIC,2026-03-28
TFC,TFC Inc.,Q4 2024,2025-01-31,2024,4,246,SYNTHETIC,2026-03-28
TSN,TSN Inc.,Q2 2024,2024-07-31,2024,2,189,SYNTHETIC,2026-03-28
TSN,TSN Inc.,Q3 2024,2024-10-31,2024,3,227,SYNTHETIC,2026-03-28
TSN,TSN Inc.,Q4 2024,2025-01-31,2024,4,242,SYNTHETIC,2026-03-28
UBER,UBER Inc.,Q2 2024,2024-07-31,2024,2,189,SYNTHETIC,2026-03-28
UBER,UBER Inc.,Q3 2024,2024-10-31,2024,3,204,SYNTHETIC,2026-03-28
UBER,UBER Inc.,Q4 2024,2025-01-31,2024,4,189,SYNTHETIC,2026-03-28
TJX,TJX Inc.,Q2 2024,2024-07-31,2024,2,191,SYNTHETIC,2026-03-28
TJX,TJX Inc.,Q3 2024,2024-10-31,2024,3,179,SYNTHETIC,2026-03-28
TJX,TJX Inc.,Q4 2024,2025-01-31,2024,4,172,SYNTHETIC,2026-03-28
TTD,TTD Inc.,Q2 2024,2024-07-31,2024,2,242,SYNTHETIC,2026-03-28
TTD,TTD Inc.,Q3 2024,2024-10-31,2024,3,203,SYNTHETIC,2026-03-28
TTD,TTD Inc.,Q4 2024,2025-01-31,2024,4,202,SYNTHETIC,2026-03-28
TSCO,TSCO Inc.,Q2 2024,2024-07-31,2024,2,253,SYNTHETIC,2026-03-28
TSCO,TSCO Inc.,Q3 2024,2024-10-31,2024,3,202,SYNTHETIC,2026-03-28
TSCO,TSCO Inc.,Q4 2024,2025-01-31,2024,4,181,SYNTHETIC,2026-03-28
TT,TT Inc.,Q2 2024,2024-07-31,2024,2,233,SYNTHETIC,2026-03-28
TT,TT Inc.,Q3 2024,2024-10-31,2024,3,207,SYNTHETIC,2026-03-28
TT,TT Inc.,Q4 2024,2025-01-31,2024,4,242,SYNTHETIC,2026-03-28
TEL,TEL Inc.,Q2 2024,2024-07-31,2024,2,242,SYNTHETIC,2026-03-28
TEL,TEL Inc.,Q3 2024,2024-10-31,2024,3,180,SYNTHETIC,2026-03-28
TEL,TEL Inc.,Q4 2024,2025-01-31,2024,4,242,SYNTHETIC,2026-03-28
TER,TER Inc.,Q2 2024,2024-07-31,2024,2,179,SYNTHETIC,2026-03-28
TER,TER Inc.,Q3 2024,2024-10-31,2024,3,235,SYNTHETIC,2026-03-28
TER,TER Inc.,Q4 2024,2025-01-31,2024,4,195,SYNTHETIC,2026-03-28
TXN,TXN Inc.,Q2 2024,2024-07-31,2024,2,226,SYNTHETIC,2026-03-28
TXN,TXN Inc.,Q3 2024,2024-10-31,2024,3,199,SYNTHETIC,2026-03-28
TXN,TXN Inc.,Q4 2024,2025-01-31,2024,4,198,SYNTHETIC,2026-03-28
AVGO,AVGO Inc.,Q2 2024,2024-07-31,2024,2,207,SYNTHETIC,2026-03-28
AVGO,AVGO Inc.,Q3 2024,2024-10-31,2024,3,199,SYNTHETIC,2026-03-28
AVGO,AVGO Inc.,Q4 2024,2025-01-31,2024,4,245,SYNTHETIC,2026-03-28
BF-B,BF-B Inc.,Q2 2024,2024-07-31,2024,2,242,SYNTHETIC,2026-03-28
BF-B,BF-B Inc.,Q3 2024,2024-10-31,2024,3,190,SYNTHETIC,2026-03-28
BF-B,BF-B Inc.,Q4 2024,2025-01-31,2024,4,181,SYNTHETIC,2026-03-28
WBD,WBD Inc.,Q2 2024,2024-07-31,2024,2,234,SYNTHETIC,2026-03-28
